,,combination163,combination163,combination163,combination163,combination199,combination199,combination199,combination199,combination198,combination198,combination198,combination198,combination23,combination23,combination23,combination23,combination22,combination22,combination22,combination22,combination59,combination59,combination59,combination59,combination95,combination95,combination95,combination95,combination146,combination146,combination146,combination146,combination164,combination164,combination164,combination164,combination162,combination162,combination162,combination162,combination145,combination145,combination145,combination145,combination182,combination182,combination182,combination182,combination144,combination144,combination144,combination144,combination180,combination180,combination180,combination180,combination181,combination181,combination181,combination181,combination5,combination5,combination5,combination5,combination41,combination41,combination41,combination41,combination21,combination21,combination21,combination21,combination110,combination110,combination110,combination110,combination128,combination128,combination128,combination128
F11,Times1,34.88993397279737,28.76460421568757,39.60145303373702,29.66241719031692,25.77359540047052,32.09466461612142,30.27406173603773,30.65318781833864,57.45303806052264,34.1815594097466,32.05032642208313,26.6823671808216,25.51928905698382,37.20467410521215,25.91744739193693,33.51673831146325,33.22781369729322,29.24560472033328,31.33459363833054,27.98245747205223,34.02064467959192,23.85662328780534,32.08808446329401,20.67246549690526,14.45919622159903,26.10121186735359,21.18525069548346,23.50261541903901,43.12579715646926,54.8005138368814,56.42565498331915,50.43841405764453,33.74416245241958,25.41493239480535,28.01047369199793,28.74242369934822,34.549527500352,27.92097924019259,40.98499999035912,59.02877570244077,87.65018444803334,43.6992432358097,66.33069320645257,40.05630996710762,38.09317277529014,54.0092970466049,68.53147635943935,38.71985726175283,66.36074946355627,63.09471759940064,86.24724380561273,57.85275121740993,62.59459480197231,66.75608516531406,39.49055126128699,67.03464913042933,44.44131945150689,50.87426181896779,68.1275573894726,41.1775648633212,47.12566180454384,69.6817916495803,42.55950391437953,41.94996708880488,33.08628169764284,47.79378626053693,44.81263907342628,40.87012753033316,42.84780146768382,34.2078011402405,39.79760298659928,33.89481866524601,46.32532389993002,55.87880639161334,43.43418066424411,48.41539050866631,19.41705028498781,27.07261570314606,27.5797527618487,22.8872063677555
F11,Times10,31.36877756532834,29.78016197182128,27.61567924012899,25.14317039337056,27.29390429166489,32.77844092977601,30.90530650565757,26.99716200014716,38.00823628873074,34.56356356560143,46.23479986940479,37.97626427556376,31.83672218299147,22.47224928052745,26.28714494772784,20.81206604602732,27.29402833334093,26.46951164324788,37.58350089762351,27.430835106614,24.29576062547467,25.09627390573322,28.91388172508303,19.10520816037572,33.73329111748239,28.4818843378935,27.28578968139056,26.26993557827901,49.06153423142183,37.1732613311016,38.14569157631689,48.65146077036133,23.97089552139037,29.31517219458196,43.37841543340735,30.60182501483371,53.50115995122977,38.25998711143228,41.07274782048663,43.64932942201283,45.35860917794805,55.82608738443617,56.96219747977825,51.53168849722545,46.21412997783224,55.9548074823347,41.74705224274209,46.2224451286213,69.3130799855924,66.60921234348768,53.21206401096053,52.57313427328621,72.87741563588574,62.84620789052341,82.51258173532497,68.03545123201123,66.15637069085027,52.6776905334092,44.20674589415257,45.56534652158874,78.02682216532861,33.81101862779867,39.75978007656034,35.21546727663259,62.28748513592085,50.7181162522898,38.85188714910043,43.40271453190707,36.54341732165556,31.84177335298406,30.16026390810574,45.50114904634153,44.76907810106494,47.36588628031576,45.19618063943352,49.01049489296592,22.47000017108898,25.33899044791695,30.63198552079052,27.29217085094279
F11,Times2,38.23050193551421,45.04933798565872,30.16152428710881,29.78671911482589,34.28474760287077,38.70129486071853,30.64580291227676,29.14305876978367,63.18735344593698,46.97776079481004,36.09373924110923,48.85094193455084,24.11414426541814,27.15733736016719,34.1159890139679,21.05789652207933,31.07255676258551,25.91992956333524,40.75515786148119,29.84820453693088,32.58472673285301,24.80742198304745,20.70542389397282,28.01821350009808,25.27261449893548,35.33665246204964,28.01713267728308,19.93392702085575,52.71778588521294,54.82370642778803,52.13681912354805,49.92440626368042,29.83626930819227,27.08998308936099,27.29690723563789,15.67885566833401,55.81907041684081,40.36384139983766,32.29917352220519,48.27812463190025,76.62565223383065,51.33979431647803,71.05035591674782,59.663222272451,46.42383108870297,61.02525722160392,52.02301539691801,43.29382722619611,59.42029167412145,43.85554612713978,65.74872425980894,48.08169731651257,57.88226424486258,83.91296724460585,42.15994173667755,63.04084863214729,89.90984371708134,62.68820433936617,50.12000646840789,64.6552306503154,58.9436751053956,36.06900386092948,38.34506535109899,43.24507530019292,70.65296130974464,53.33873801976614,46.55482378401575,36.25986534707085,41.59981194046323,50.33865590871629,39.93450398926073,35.7806895854171,53.60226688260043,54.94759634336423,71.86594291564882,53.04650646824307,29.19778621982205,25.69521136770465,21.41407882146267,25.67847913697216
F11,Times3,31.43662601644017,29.86066667329803,29.42851055258866,26.55493976685487,43.07136151021405,32.23994307724829,40.50592767602161,37.12548614155851,39.02097916385642,49.39277709841345,36.87359725929022,36.8945920570969,39.37875451481965,19.46364749269249,28.48354591014661,21.98127860299241,33.32061679450375,35.48005011109209,26.61985946367593,33.46469237955918,36.40355863111999,26.91545466706891,41.88833105932625,30.15249786167741,28.10572761016671,21.57020012016112,19.39371693753871,18.27085049449858,65.43380678395445,30.82712788878127,82.6440920636274,51.31757132767688,31.40140599518491,24.24691377554923,21.51511567439008,30.36609263232178,47.92371604457787,47.2113518379622,24.15309013315689,55.61710118939023,48.32858699025257,57.44756077216718,59.74557009111548,40.29372963123593,45.54170776015229,45.26113610891671,39.87964701727222,37.52231226275659,41.79235793956717,42.13909197385179,86.15541592300701,44.07974036496426,51.18729717563754,52.71754945336418,58.31300046793684,70.98904287767505,58.70337214390211,60.68064039383655,45.13327835691156,38.99705597948552,40.53433003014171,43.40765157400939,52.62260254365909,37.95225583015252,67.32333694204175,40.68516037813058,50.3111021941177,46.23502977965644,47.67411422111061,32.51796518119978,37.72935821529337,26.42615291339174,50.21675786600446,58.01170538919789,68.43673218318335,54.67728252611609,33.10827935898254,32.99140989670126,40.66272087216343,26.7277680881292
F11,Times4,38.62366558807832,34.95662438745643,27.79591058221196,33.80875572872576,21.0291073109006,27.30214057679516,28.94460132536903,27.44879590853478,31.44374767910615,48.28567815826479,44.73638101330275,32.3417235348701,36.03834244248352,26.73959068976017,24.74116021273801,27.67782481308987,27.49506986624082,25.86373843664116,33.40775039215169,28.46385827418761,23.06501494512833,29.82181936964951,26.12706364819099,29.82332707087793,28.43806282660863,35.09548536807294,30.06342874506185,16.68577987065074,54.44303543553271,52.68876190481993,45.77985207072646,52.93356559665862,34.83497127506258,28.95880066704173,31.617540129835,42.75733835458894,38.43494050807836,49.60558891378084,32.2577099647298,36.59300423089449,54.0702202990331,63.22100616401811,51.64938353530732,57.41461154575457,43.85000218071056,69.71707429945363,54.06129210394294,50.42857129570591,68.07806407711313,53.57420948210223,59.81953012607207,51.58376908613628,58.7384206274291,70.85617600039275,50.35047860687011,73.95282203642167,71.03809965311217,54.67783579214719,60.34316701688225,49.45891199987535,48.39175215935207,41.19998366551663,54.7682605382858,39.30565079793864,65.67231309480886,55.27663682335786,38.03478760046293,27.01190709795607,38.02693415829604,33.54353339794217,35.84347212619065,22.88979172454492,47.30711392836367,38.35664871598672,30.78872081623108,47.12716219772186,21.17887977477266,32.27190098126124,38.59674310075108,25.51951788140715
F11,Times5,34.4712281582767,40.18365502190952,36.17840198150523,29.54927386748623,25.61977109312611,31.05978753877947,22.39185625623534,31.76453294723236,45.6041906362113,37.32907955069157,33.65999844015744,43.13903051832371,33.60538953420378,36.45876227089167,22.10432080912853,19.72388872193323,33.83966293129644,27.84789712451527,28.55007090258621,35.31674826493183,25.38993615116863,21.78568040229753,26.1626062863908,18.95733655973856,35.34678250822697,29.87464375517136,17.87690550657624,20.25778775289992,36.1112266027904,56.50102721570297,53.13269271106316,30.60657630131965,34.46130939604938,29.0357913129486,35.3372855860863,35.02972123705612,40.79433069452357,43.67339703501188,35.87488547769392,29.11444559706331,56.56679163990584,68.20706723532952,55.67498759176733,48.1249996856239,42.94391280580886,39.97033707819146,37.90252124299562,45.65890934953232,65.06186641116962,59.78606174911477,53.34574406536458,50.61642444742619,49.79567518742651,39.51332888218684,63.57721496866748,52.2650317215519,66.75829432306479,58.39386475334305,55.46165987824185,53.74969483520348,42.403477107966,47.32312501153713,59.22653967486998,42.44222544676241,51.72997962516707,41.67167690113801,42.88764610281836,44.46229710813876,37.48571676834932,32.27839031633884,39.66798263803408,28.00630579989773,45.4064516048619,63.84184941003235,59.36165338320372,45.49233212142533,34.38684800767037,25.84767837562432,31.81792764664769,24.8866712891442
F11,Times6,32.41607177474366,29.094455192986,27.820370734032,38.60147320243271,38.8924492682745,31.31894062840217,31.89264615072432,24.47258395460884,33.41369340089435,41.74306667385278,36.20832507483366,29.36036666219208,33.98077285424501,46.22188212380689,23.17663026742483,29.09210697572981,32.107951938455,26.12248290802893,30.33599008905482,32.69073835059634,26.23077545230834,23.53879681682221,23.85331660084373,18.87995382674374,34.03404306810111,26.85912014737228,30.45363544799212,24.45005268485738,70.39328770544395,44.0455579846216,41.57193032742214,28.38187102826041,20.38534339975428,42.67207617093462,32.17868030824745,31.62788371067614,41.36067265199496,36.59848950399756,38.29423107450491,48.38674419878878,77.33524230073728,51.83713479230468,41.38237069521167,75.07493906356896,48.83537754505336,36.64423301947124,62.93422723351321,55.34553860341968,48.20561604953876,61.81270620797334,85.30397823232565,63.73715252619138,76.30068473728258,76.10219044392127,97.90429774087603,69.9397303239055,51.98082988292693,65.00440457301156,51.25150581634028,62.05163766158633,34.04248325232591,64.00936868148952,54.06746926328255,31.69188520363054,54.51433557918167,44.23359053754381,61.67985894841412,40.39870740768307,32.85631394232851,40.03402912605016,31.66514407957311,36.11794677861508,48.1465406444616,56.69865257907833,46.87779462790028,39.29491283526732,33.49737238817028,26.3088358118337,29.21818072646225,30.30654527984741
F11,Times7,38.54944017081178,35.3804113821322,30.37291018835401,36.33395765561036,36.00856518151099,34.42952224454277,45.01788349972448,44.02561712415481,32.74579396971303,25.29176134847706,41.06972476679069,43.75259946486779,31.75639890399876,27.97609725362588,31.3563271279474,27.57722286613695,43.60697283060501,48.04731808664397,26.38575817128178,38.06263947988941,22.52342142621923,33.27386440267301,28.88561919055123,26.3828539700033,30.57881172202331,32.75115765338842,28.4970515060062,22.19673351875856,39.40446248324768,64.40900311929644,46.84447888522092,57.08231248952708,20.79340681488991,16.6882922555368,32.77872468563282,20.90854308621657,38.30909576886688,42.14362821071858,40.10237281167152,25.86940020505942,39.52972864500141,56.86748814053185,74.40255356401187,63.89832597717012,56.07547587636114,42.8214534868497,64.70279633384467,53.12913656219393,51.83912809972684,64.8767100802581,81.1560242248775,58.29049928366943,54.20416401320776,81.6380091448156,70.9011506235773,52.53670654419745,54.2906767614313,57.66859840542916,49.64007837978759,59.29216901582213,51.50417172022819,40.70733096608846,60.3173600493492,34.40393835327786,58.4668898449339,44.46780626816894,59.71733825973415,27.92240334260714,33.46768027547234,36.29893384922438,39.76818551000154,27.32386821430603,38.58199577585619,56.87303250536554,53.18818590698459,44.68152547732803,30.95260551056008,26.15548686532877,23.33646885168826,19.71890967862598
F11,Times8,26.28671474953114,28.02200350297781,35.18772688539795,32.19916017568983,32.2449923677426,36.58072262972676,32.59391664611657,28.36543728310151,39.99720445706589,38.65510745340544,37.77689628757281,49.26687928257036,29.95033157527314,27.08126670742249,18.3587058176513,20.88944354248392,37.26102739538512,29.63833676036042,28.74501083563019,25.77763022975286,22.21853214718886,24.54392537757685,29.99566592127297,22.49761510467789,20.50498668612133,38.5325713586811,22.61973438727151,20.403314722609,39.18549843356358,48.83160806361904,46.21336675289398,43.0572715124848,19.33826778671721,32.94389041706978,17.98479713239382,24.60710779794256,39.77044790969057,44.50627594293768,38.77159023705639,36.50051187460643,86.89256245070106,50.32688541591699,59.97734788187316,59.87890666564233,59.69858397154925,36.16274009312724,69.72055372286323,54.29907345122937,49.0152561813277,48.68042736146339,49.6393172948022,67.56620216566415,79.26351849780815,68.35161074134898,69.4421869305607,59.60989531661101,59.45440102117276,60.38408358019084,36.16703956649171,48.93013853459315,61.40420691376817,37.70357588797783,58.25677278907119,31.65148854373631,63.8167316793629,47.20885348046064,57.47003323993668,20.84679700872103,34.05614693903561,36.36864016376266,31.5518632789286,47.16343695036778,68.71815761428644,53.46902134991722,41.96034712971708,54.17239742293961,21.31301448356168,27.32743065001942,39.90918425613017,24.1320653988655
F11,Times9,48.12536804443779,28.7811091731206,34.63375547695949,30.73531735167801,34.26776243239907,30.64668515076675,31.04472275032569,34.91316858374515,32.90740387488935,36.53445420245083,38.54502505184303,38.41897154481581,24.89693582729755,43.35660798997971,28.4593298662461,20.59999644531274,37.0004471594083,27.78598725409803,32.78997666982782,38.50332116871115,28.66717653686639,37.11239278176853,30.50343783782516,23.37750113237001,27.67577960607453,24.38013589295607,31.8295238109221,24.71027286252628,40.03092731236395,52.69829039942309,40.38161934203217,59.67311153189985,33.10657033227235,34.82492521194916,41.789505016287,29.98223069280539,48.42255917288142,48.93792803174779,33.67595368753309,27.93646291926174,63.6109654478519,77.29089037375682,50.8077136580602,48.01385613131828,57.14803778954093,45.81843727471573,47.99375286630494,26.23329814255634,58.35102830324594,69.12461108779229,80.88399676490005,65.37728924317467,60.3402884180951,68.34515284894626,48.15530156084719,57.85735655137258,31.19756738114366,49.08483234829254,60.97222707425714,73.56817555744028,49.54759559620118,46.00441647047579,43.21058480194635,46.25728649033216,44.48140018730134,32.44768373792396,60.18469691223081,24.24614303391982,56.78533486706728,36.23649573852499,36.44858846770441,34.61664972209809,57.72478356419121,45.69692889313612,37.70651697602388,57.43936040447008,28.60470802326445,32.0452240356767,25.32408356762885,23.15128035709403
F12,Times1,33.98745600525449,57.7554847565511,22.4271221857555,385.6296289233675,675.6891638029225,36.1510875175815,32.97748082044903,13.57307773716902,40.09095924365711,27.01405142567503,56.23871996389025,75.91551764255377,870.4757612030054,17.08288284640551,18.29500396173503,4.690601340004974,38.18115035656788,43.16804090146552,122.6786527212902,3.625684373429926,28.24756686779438,27.31048700056945,18.02755820975151,4.34655152641424,22.91014050279799,16.58889134905157,26.59313387084006,2.038132699935499,40.27595543135133,28.67496361273427,25.08147961766236,6.602771874262973,24.19262902468429,731.6064479872105,21.52295275307837,17.5180192001085,52.0615457034143,40.66899690431283,89.54699308070593,19.28866154165694,29.79434893872125,13222.66812631762,47933.74042790775,19.15244926679483,160.9026111496344,40.01428571855568,39.58198084892059,13.42764020605485,81374.01846294983,356115.4409717796,29218.31563754698,17179.52083423015,25056.11897873444,446.5880005816205,55526.33265621416,44.50598893925335,12801.60678215564,9288.519261782394,292.7781605579427,48.06058543894039,48.68711266909348,2508.871661705315,5491.534272376323,6.708096597718113,48.17497618935631,7828.094243544561,75.82816437002101,7.373082174286583,16.10300966420148,28.9688491335036,14.98529726835512,6.602440649030533,179.1086772030427,92.06827628158669,38.31086315140485,38.21032274440265,57.73074473034328,22.49301536735413,18.00970090188437,15.17891942964386
